entity_id,period_id,period,year,month,entity_period_id,company_id,company_name
11,41,P5-23,2023,5,11041,0,haptiq
11,42,P6-23,2023,6,11042,0,haptiq
11,43,P7-23,2023,7,11043,0,haptiq
11,44,P8-23,2023,8,11044,0,haptiq
11,45,P9-23,2023,9,11045,0,haptiq
11,46,P10-23,2023,10,11046,0,haptiq
11,47,P11-23,2023,11,11047,0,haptiq
11,48,P12-23,2023,12,11048,0,haptiq
11,49,P1-24,2024,1,11049,0,haptiq
11,50,P2-24,2024,2,11050,0,haptiq
11,51,P3-24,2024,3,11051,0,haptiq
11,52,P4-24,2024,4,11052,0,haptiq
11,53,P5-24,2024,5,11053,0,haptiq
11,54,P6-24,2024,6,11054,0,haptiq
12,1,P1-20,2020,1,12001,0,haptiq
12,2,P2-20,2020,2,12002,0,haptiq
12,3,P3-20,2020,3,12003,0,haptiq
12,4,P4-20,2020,4,12004,0,haptiq
12,5,P5-20,2020,5,12005,0,haptiq
12,6,P6-20,2020,6,12006,0,haptiq
12,7,P7-20,2020,7,12007,0,haptiq
12,8,P8-20,2020,8,12008,0,haptiq
12,9,P9-20,2020,9,12009,0,haptiq
12,10,P10-20,2020,10,12010,0,haptiq
12,11,P11-20,2020,11,12011,0,haptiq
12,12,P12-20,2020,12,12012,0,haptiq
12,13,P1-21,2021,1,12013,0,haptiq
12,14,P2-21,2021,2,12014,0,haptiq
12,15,P3-21,2021,3,12015,0,haptiq
12,16,P4-21,2021,4,12016,0,haptiq
12,17,P5-21,2021,5,12017,0,haptiq
12,18,P6-21,2021,6,12018,0,haptiq
12,19,P7-21,2021,7,12019,0,haptiq
12,20,P8-21,2021,8,12020,0,haptiq
12,21,P9-21,2021,9,12021,0,haptiq
12,22,P10-21,2021,10,12022,0,haptiq
12,23,P11-21,2021,11,12023,0,haptiq
12,24,P12-21,2021,12,12024,0,haptiq
12,25,P1-22,2022,1,12025,0,haptiq
12,26,P2-22,2022,2,12026,0,haptiq
12,27,P3-22,2022,3,12027,0,haptiq
12,28,P4-22,2022,4,12028,0,haptiq
12,29,P5-22,2022,5,12029,0,haptiq
12,30,P6-22,2022,6,12030,0,haptiq
12,31,P7-22,2022,7,12031,0,haptiq
12,32,P8-22,2022,8,12032,0,haptiq
12,33,P9-22,2022,9,12033,0,haptiq
12,34,P10-22,2022,10,12034,0,haptiq
12,35,P11-22,2022,11,12035,0,haptiq
12,36,P12-22,2022,12,12036,0,haptiq
12,37,P1-23,2023,1,12037,0,haptiq
12,38,P2-23,2023,2,12038,0,haptiq
12,39,P3-23,2023,3,12039,0,haptiq
12,40,P4-23,2023,4,12040,0,haptiq
12,41,P5-23,2023,5,12041,0,haptiq
12,42,P6-23,2023,6,12042,0,haptiq
12,43,P7-23,2023,7,12043,0,haptiq
12,44,P8-23,2023,8,12044,0,haptiq
12,45,P9-23,2023,9,12045,0,haptiq
12,46,P10-23,2023,10,12046,0,haptiq
12,47,P11-23,2023,11,12047,0,haptiq
12,48,P12-23,2023,12,12048,0,haptiq
12,49,P1-24,2024,1,12049,0,haptiq
12,50,P2-24,2024,2,12050,0,haptiq
12,51,P3-24,2024,3,12051,0,haptiq
12,52,P4-24,2024,4,12052,0,haptiq
12,53,P5-24,2024,5,12053,0,haptiq
12,54,P6-24,2024,6,12054,0,haptiq
