week_date,year,month,week_of_year,week_of_month,period,category_name,subcategory_name,metric_order,gl_name,gl_number,mtd,ytd,ttm,wtd,predicted_wtd
2022-03-27,2022,3,12,4,P3-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-04-03,2022,4,13,1,P4-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-04-10,2022,4,14,2,P4-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-04-17,2022,4,15,3,P4-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-04-24,2022,4,16,4,P4-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-05-01,2022,5,17,1,P5-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-05-08,2022,5,18,2,P5-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-05-15,2022,5,19,3,P5-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-05-22,2022,5,20,4,P5-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-05-29,2022,5,21,5,P5-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-06-05,2022,6,22,1,P6-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-06-12,2022,6,23,2,P6-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-06-19,2022,6,24,3,P6-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-06-26,2022,6,25,4,P6-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-07-03,2022,7,26,1,P7-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-07-10,2022,7,27,2,P7-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-07-17,2022,7,28,3,P7-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-07-24,2022,7,29,4,P7-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-07-31,2022,7,30,5,P7-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-08-07,2022,8,31,1,P8-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-08-14,2022,8,32,2,P8-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-08-21,2022,8,33,3,P8-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-08-28,2022,8,34,4,P8-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-09-04,2022,9,35,1,P9-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-09-11,2022,9,36,2,P9-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-09-18,2022,9,37,3,P9-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-09-25,2022,9,38,4,P9-22,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-10-02,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-10-09,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-10-16,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-10-23,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-10-30,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-11-06,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-11-13,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-11-20,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-11-27,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-12-04,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-12-11,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-12-18,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2022-12-25,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2023-01-01,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2023-01-08,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2023-01-15,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2023-01-22,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2023-01-29,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2023-02-05,,,,,,Liabilities,Cash flow from Operating Activities,2,T&E CREDIT CARD PAYABLE,20104,0,0,0,0,0
2021-01-03,2021,1,53,1,P1-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,15000,15000,0,0
2021-01-10,2021,1,1,2,P1-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,15000,15000,0,0
2021-01-17,2021,1,2,3,P1-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,15000,15000,0,0
2021-01-24,2021,1,3,4,P1-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,15000,15000,0,0
2021-01-31,2021,1,4,5,P1-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,15000,15000,0,0
2021-02-07,2021,2,5,1,P2-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,30000,30000,0,0
2021-02-14,2021,2,6,2,P2-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,30000,30000,0,0
2021-02-21,2021,2,7,3,P2-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,30000,30000,0,0
2021-02-28,2021,2,8,4,P2-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,30000,30000,0,0
2021-03-07,2021,3,9,1,P3-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,45000,45000,0,0
2021-03-14,2021,3,10,2,P3-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,45000,45000,0,0
2021-03-21,2021,3,11,3,P3-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,45000,45000,0,0
2021-03-28,2021,3,12,4,P3-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,45000,45000,0,0
2021-04-04,2021,4,13,1,P4-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,60000,60000,0,0
2021-04-11,2021,4,14,2,P4-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,60000,60000,0,0
2021-04-18,2021,4,15,3,P4-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,60000,60000,0,0
2021-04-25,2021,4,16,4,P4-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,60000,60000,0,0
2021-05-02,2021,5,17,1,P5-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,75000,75000,0,0
2021-05-09,2021,5,18,2,P5-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,75000,75000,0,0
2021-05-16,2021,5,19,3,P5-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,75000,75000,0,0
2021-05-23,2021,5,20,4,P5-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,75000,75000,0,0
2021-05-30,2021,5,21,5,P5-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,75000,75000,0,0
2021-06-06,2021,6,22,1,P6-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,90000,90000,0,0
2021-06-13,2021,6,23,2,P6-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,90000,90000,0,0
2021-06-20,2021,6,24,3,P6-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,90000,90000,0,0
2021-06-27,2021,6,25,4,P6-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,90000,90000,0,0
2021-07-04,2021,7,26,1,P7-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,105000,105000,0,0
2021-07-11,2021,7,27,2,P7-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,105000,105000,0,0
2021-07-18,2021,7,28,3,P7-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,105000,105000,0,0
2021-07-25,2021,7,29,4,P7-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,105000,105000,0,0
2021-08-01,2021,8,30,1,P8-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,120000,120000,0,0
2021-08-08,2021,8,31,2,P8-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,120000,120000,0,0
2021-08-15,2021,8,32,3,P8-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,120000,120000,0,0
2021-08-22,2021,8,33,4,P8-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,120000,120000,0,0
2021-08-29,2021,8,34,5,P8-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,120000,120000,0,0
2021-09-05,2021,9,35,1,P9-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,135000,135000,0,0
2021-09-12,2021,9,36,2,P9-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,135000,135000,0,0
2021-09-19,2021,9,37,3,P9-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,135000,135000,0,0
2021-09-26,2021,9,38,4,P9-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,135000,135000,0,0
2021-10-03,2021,10,39,1,P10-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,150000,150000,0,0
2021-10-10,2021,10,40,2,P10-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,150000,150000,0,0
2021-10-17,2021,10,41,3,P10-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,150000,150000,0,0
2021-10-24,2021,10,42,4,P10-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,150000,150000,0,0
2021-10-31,2021,10,43,5,P10-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,150000,150000,0,0
2021-11-07,2021,11,44,1,P11-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,165000,165000,0,0
2021-11-14,2021,11,45,2,P11-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,165000,165000,0,0
2021-11-21,2021,11,46,3,P11-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,165000,165000,0,0
2021-11-28,2021,11,47,4,P11-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,165000,165000,0,0
2021-12-05,2021,12,48,1,P12-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,180000,180000,0,0
2021-12-12,2021,12,49,2,P12-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,180000,180000,0,0
2021-12-19,2021,12,50,3,P12-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,180000,180000,0,0
2021-12-26,2021,12,51,4,P12-21,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,180000,180000,0,0
2022-01-02,2022,1,52,1,P1-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,15000,180000,0,0
2022-01-09,2022,1,1,2,P1-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,15000,180000,0,0
2022-01-16,2022,1,2,3,P1-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,15000,180000,0,0
2022-01-23,2022,1,3,4,P1-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,15000,180000,0,0
2022-01-30,2022,1,4,5,P1-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,15000,180000,0,0
2022-02-06,2022,2,5,1,P2-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,30000,180000,0,0
2022-02-13,2022,2,6,2,P2-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,30000,180000,0,0
2022-02-20,2022,2,7,3,P2-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,30000,180000,0,0
2022-02-27,2022,2,8,4,P2-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,30000,180000,0,0
2022-03-06,2022,3,9,1,P3-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,45000,180000,0,0
2022-03-13,2022,3,10,2,P3-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,45000,180000,0,0
2022-03-20,2022,3,11,3,P3-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,45000,180000,0,0
2022-03-27,2022,3,12,4,P3-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,45000,180000,0,0
2022-04-03,2022,4,13,1,P4-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,60000,180000,0,0
2022-04-10,2022,4,14,2,P4-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,60000,180000,0,0
2022-04-17,2022,4,15,3,P4-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,60000,180000,0,0
2022-04-24,2022,4,16,4,P4-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,60000,180000,0,0
2022-05-01,2022,5,17,1,P5-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,75000,180000,0,0
2022-05-08,2022,5,18,2,P5-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,75000,180000,0,0
2022-05-15,2022,5,19,3,P5-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,75000,180000,0,0
2022-05-22,2022,5,20,4,P5-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,75000,180000,0,0
2022-05-29,2022,5,21,5,P5-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,75000,180000,0,0
2022-06-05,2022,6,22,1,P6-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,90000,180000,0,0
2022-06-12,2022,6,23,2,P6-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,90000,180000,0,0
2022-06-19,2022,6,24,3,P6-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,90000,180000,0,0
2022-06-26,2022,6,25,4,P6-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,90000,180000,0,0
2022-07-03,2022,7,26,1,P7-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,105000,180000,0,0
2022-07-10,2022,7,27,2,P7-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,105000,180000,0,0
2022-07-17,2022,7,28,3,P7-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,105000,180000,0,0
2022-07-24,2022,7,29,4,P7-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,105000,180000,0,0
2022-07-31,2022,7,30,5,P7-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,105000,180000,0,0
2022-08-07,2022,8,31,1,P8-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,120000,180000,0,0
2022-08-14,2022,8,32,2,P8-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,120000,180000,0,0
2022-08-21,2022,8,33,3,P8-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,120000,180000,0,0
2022-08-28,2022,8,34,4,P8-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,120000,180000,0,0
2022-09-04,2022,9,35,1,P9-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,135000,180000,0,0
2022-09-11,2022,9,36,2,P9-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,135000,180000,0,0
2022-09-18,2022,9,37,3,P9-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,135000,180000,0,0
2022-09-25,2022,9,38,4,P9-22,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,135000,180000,0,0
2022-10-02,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2022-10-09,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2022-10-16,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2022-10-23,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2022-10-30,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2022-11-06,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2022-11-13,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2022-11-20,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2022-11-27,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2022-12-04,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2022-12-11,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2022-12-18,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2022-12-25,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2023-01-01,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2023-01-08,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2023-01-15,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2023-01-22,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2023-01-29,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2023-02-05,,,,,,Assets,Cash flow from Operating Activities,2,TI RECEIVABLE,10306,0,0,0,0,0
2021-01-03,2021,1,53,1,P1-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-01-10,2021,1,1,2,P1-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-01-17,2021,1,2,3,P1-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-01-24,2021,1,3,4,P1-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-01-31,2021,1,4,5,P1-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-02-07,2021,2,5,1,P2-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-02-14,2021,2,6,2,P2-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-02-21,2021,2,7,3,P2-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-02-28,2021,2,8,4,P2-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-03-07,2021,3,9,1,P3-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-03-14,2021,3,10,2,P3-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-03-21,2021,3,11,3,P3-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-03-28,2021,3,12,4,P3-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-04-04,2021,4,13,1,P4-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-04-11,2021,4,14,2,P4-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-04-18,2021,4,15,3,P4-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-04-25,2021,4,16,4,P4-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-05-02,2021,5,17,1,P5-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-05-09,2021,5,18,2,P5-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-05-16,2021,5,19,3,P5-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-05-23,2021,5,20,4,P5-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-05-30,2021,5,21,5,P5-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-06-06,2021,6,22,1,P6-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-06-13,2021,6,23,2,P6-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-06-20,2021,6,24,3,P6-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-06-27,2021,6,25,4,P6-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-07-04,2021,7,26,1,P7-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-07-11,2021,7,27,2,P7-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-07-18,2021,7,28,3,P7-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-07-25,2021,7,29,4,P7-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-08-01,2021,8,30,1,P8-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-08-08,2021,8,31,2,P8-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-08-15,2021,8,32,3,P8-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-08-22,2021,8,33,4,P8-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-08-29,2021,8,34,5,P8-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-09-05,2021,9,35,1,P9-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-09-12,2021,9,36,2,P9-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-09-19,2021,9,37,3,P9-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-09-26,2021,9,38,4,P9-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-10-03,2021,10,39,1,P10-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-10-10,2021,10,40,2,P10-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-10-17,2021,10,41,3,P10-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-10-24,2021,10,42,4,P10-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-10-31,2021,10,43,5,P10-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-11-07,2021,11,44,1,P11-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-11-14,2021,11,45,2,P11-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-11-21,2021,11,46,3,P11-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-11-28,2021,11,47,4,P11-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-12-05,2021,12,48,1,P12-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-12-12,2021,12,49,2,P12-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-12-19,2021,12,50,3,P12-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2021-12-26,2021,12,51,4,P12-21,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2022-01-02,2022,1,52,1,P1-22,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2022-01-09,2022,1,1,2,P1-22,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2022-01-16,2022,1,2,3,P1-22,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2022-01-23,2022,1,3,4,P1-22,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
2022-01-30,2022,1,4,5,P1-22,Liabilities,Cash flow from Operating Activities,2,TIP CLEARING,20234,0,0,0,0,0
