entity_id,period_id,period,year,month,entity_period_id,company_id,company_name
29,4,P4-20,2020,4,29004,10,xrg
29,5,P5-20,2020,5,29005,10,xrg
29,6,P6-20,2020,6,29006,10,xrg
29,7,P7-20,2020,7,29007,10,xrg
29,8,P8-20,2020,8,29008,10,xrg
29,9,P9-20,2020,9,29009,10,xrg
29,10,P10-20,2020,10,29010,10,xrg
29,11,P11-20,2020,11,29011,10,xrg
29,12,P12-20,2020,12,29012,10,xrg
29,13,P1-21,2021,1,29013,10,xrg
29,14,P2-21,2021,2,29014,10,xrg
29,15,P3-21,2021,3,29015,10,xrg
29,16,P4-21,2021,4,29016,10,xrg
29,17,P5-21,2021,5,29017,10,xrg
29,18,P6-21,2021,6,29018,10,xrg
29,19,P7-21,2021,7,29019,10,xrg
29,20,P8-21,2021,8,29020,10,xrg
29,21,P9-21,2021,9,29021,10,xrg
29,22,P10-21,2021,10,29022,10,xrg
29,23,P11-21,2021,11,29023,10,xrg
29,24,P12-21,2021,12,29024,10,xrg
29,25,P1-22,2022,1,29025,10,xrg
29,26,P2-22,2022,2,29026,10,xrg
29,27,P3-22,2022,3,29027,10,xrg
29,28,P4-22,2022,4,29028,10,xrg
29,29,P5-22,2022,5,29029,10,xrg
29,30,P6-22,2022,6,29030,10,xrg
29,31,P7-22,2022,7,29031,10,xrg
29,32,P8-22,2022,8,29032,10,xrg
29,33,P9-22,2022,9,29033,10,xrg
29,34,P10-22,2022,10,29034,10,xrg
29,35,P11-22,2022,11,29035,10,xrg
29,36,P12-22,2022,12,29036,10,xrg
29,37,P1-23,2023,1,29037,10,xrg
29,38,P2-23,2023,2,29038,10,xrg
29,39,P3-23,2023,3,29039,10,xrg
29,40,P4-23,2023,4,29040,10,xrg
29,41,P5-23,2023,5,29041,10,xrg
29,42,P6-23,2023,6,29042,10,xrg
29,43,P7-23,2023,7,29043,10,xrg
29,44,P8-23,2023,8,29044,10,xrg
29,45,P9-23,2023,9,29045,10,xrg
29,46,P10-23,2023,10,29046,10,xrg
29,47,P11-23,2023,11,29047,10,xrg
29,48,P12-23,2023,12,29048,10,xrg
29,49,P1-24,2024,1,29049,10,xrg
29,50,P2-24,2024,2,29050,10,xrg
29,51,P3-24,2024,3,29051,10,xrg
29,52,P4-24,2024,4,29052,10,xrg
29,53,P5-24,2024,5,29053,10,xrg
29,54,P6-24,2024,6,29054,10,xrg
29,55,P7-24,2024,7,29055,10,xrg
30,1,P1-20,2020,1,30001,10,xrg
30,2,P2-20,2020,2,30002,10,xrg
30,3,P3-20,2020,3,30003,10,xrg
30,4,P4-20,2020,4,30004,10,xrg
30,5,P5-20,2020,5,30005,10,xrg
30,6,P6-20,2020,6,30006,10,xrg
30,7,P7-20,2020,7,30007,10,xrg
30,8,P8-20,2020,8,30008,10,xrg
30,9,P9-20,2020,9,30009,10,xrg
30,10,P10-20,2020,10,30010,10,xrg
30,11,P11-20,2020,11,30011,10,xrg
30,12,P12-20,2020,12,30012,10,xrg
30,13,P1-21,2021,1,30013,10,xrg
30,14,P2-21,2021,2,30014,10,xrg
30,15,P3-21,2021,3,30015,10,xrg
30,16,P4-21,2021,4,30016,10,xrg
30,17,P5-21,2021,5,30017,10,xrg
30,18,P6-21,2021,6,30018,10,xrg
30,19,P7-21,2021,7,30019,10,xrg
30,20,P8-21,2021,8,30020,10,xrg
30,21,P9-21,2021,9,30021,10,xrg
30,22,P10-21,2021,10,30022,10,xrg
30,23,P11-21,2021,11,30023,10,xrg
30,24,P12-21,2021,12,30024,10,xrg
30,25,P1-22,2022,1,30025,10,xrg
30,26,P2-22,2022,2,30026,10,xrg
30,27,P3-22,2022,3,30027,10,xrg
30,28,P4-22,2022,4,30028,10,xrg
30,29,P5-22,2022,5,30029,10,xrg
30,30,P6-22,2022,6,30030,10,xrg
30,31,P7-22,2022,7,30031,10,xrg
30,32,P8-22,2022,8,30032,10,xrg
30,33,P9-22,2022,9,30033,10,xrg
30,34,P10-22,2022,10,30034,10,xrg
30,35,P11-22,2022,11,30035,10,xrg
30,36,P12-22,2022,12,30036,10,xrg
30,37,P1-23,2023,1,30037,10,xrg
30,38,P2-23,2023,2,30038,10,xrg
30,39,P3-23,2023,3,30039,10,xrg
30,40,P4-23,2023,4,30040,10,xrg
30,41,P5-23,2023,5,30041,10,xrg
30,42,P6-23,2023,6,30042,10,xrg
30,43,P7-23,2023,7,30043,10,xrg
30,44,P8-23,2023,8,30044,10,xrg
30,45,P9-23,2023,9,30045,10,xrg
30,46,P10-23,2023,10,30046,10,xrg
30,47,P11-23,2023,11,30047,10,xrg
30,48,P12-23,2023,12,30048,10,xrg
30,49,P1-24,2024,1,30049,10,xrg
30,50,P2-24,2024,2,30050,10,xrg
30,51,P3-24,2024,3,30051,10,xrg
30,52,P4-24,2024,4,30052,10,xrg
30,53,P5-24,2024,5,30053,10,xrg
30,54,P6-24,2024,6,30054,10,xrg
30,55,P7-24,2024,7,30055,10,xrg
31,1,P1-20,2020,1,31001,10,xrg
31,2,P2-20,2020,2,31002,10,xrg
31,3,P3-20,2020,3,31003,10,xrg
31,4,P4-20,2020,4,31004,10,xrg
31,5,P5-20,2020,5,31005,10,xrg
31,6,P6-20,2020,6,31006,10,xrg
31,7,P7-20,2020,7,31007,10,xrg
31,8,P8-20,2020,8,31008,10,xrg
31,9,P9-20,2020,9,31009,10,xrg
31,10,P10-20,2020,10,31010,10,xrg
31,11,P11-20,2020,11,31011,10,xrg
31,12,P12-20,2020,12,31012,10,xrg
31,13,P1-21,2021,1,31013,10,xrg
31,14,P2-21,2021,2,31014,10,xrg
31,15,P3-21,2021,3,31015,10,xrg
31,16,P4-21,2021,4,31016,10,xrg
31,17,P5-21,2021,5,31017,10,xrg
31,18,P6-21,2021,6,31018,10,xrg
31,19,P7-21,2021,7,31019,10,xrg
31,20,P8-21,2021,8,31020,10,xrg
31,21,P9-21,2021,9,31021,10,xrg
31,22,P10-21,2021,10,31022,10,xrg
31,23,P11-21,2021,11,31023,10,xrg
31,24,P12-21,2021,12,31024,10,xrg
31,25,P1-22,2022,1,31025,10,xrg
31,26,P2-22,2022,2,31026,10,xrg
31,27,P3-22,2022,3,31027,10,xrg
31,28,P4-22,2022,4,31028,10,xrg
31,29,P5-22,2022,5,31029,10,xrg
31,30,P6-22,2022,6,31030,10,xrg
31,31,P7-22,2022,7,31031,10,xrg
31,32,P8-22,2022,8,31032,10,xrg
31,33,P9-22,2022,9,31033,10,xrg
31,34,P10-22,2022,10,31034,10,xrg
31,35,P11-22,2022,11,31035,10,xrg
31,36,P12-22,2022,12,31036,10,xrg
31,37,P1-23,2023,1,31037,10,xrg
31,38,P2-23,2023,2,31038,10,xrg
31,39,P3-23,2023,3,31039,10,xrg
31,40,P4-23,2023,4,31040,10,xrg
31,41,P5-23,2023,5,31041,10,xrg
31,42,P6-23,2023,6,31042,10,xrg
31,43,P7-23,2023,7,31043,10,xrg
31,44,P8-23,2023,8,31044,10,xrg
31,45,P9-23,2023,9,31045,10,xrg
31,46,P10-23,2023,10,31046,10,xrg
31,47,P11-23,2023,11,31047,10,xrg
31,48,P12-23,2023,12,31048,10,xrg
31,49,P1-24,2024,1,31049,10,xrg
31,50,P2-24,2024,2,31050,10,xrg
31,51,P3-24,2024,3,31051,10,xrg
31,52,P4-24,2024,4,31052,10,xrg
31,53,P5-24,2024,5,31053,10,xrg
31,54,P6-24,2024,6,31054,10,xrg
31,55,P7-24,2024,7,31055,10,xrg
32,1,P1-20,2020,1,32001,10,xrg
32,2,P2-20,2020,2,32002,10,xrg
32,3,P3-20,2020,3,32003,10,xrg
32,4,P4-20,2020,4,32004,10,xrg
32,5,P5-20,2020,5,32005,10,xrg
32,6,P6-20,2020,6,32006,10,xrg
32,7,P7-20,2020,7,32007,10,xrg
32,8,P8-20,2020,8,32008,10,xrg
32,9,P9-20,2020,9,32009,10,xrg
32,10,P10-20,2020,10,32010,10,xrg
32,11,P11-20,2020,11,32011,10,xrg
32,12,P12-20,2020,12,32012,10,xrg
32,13,P1-21,2021,1,32013,10,xrg
32,14,P2-21,2021,2,32014,10,xrg
32,15,P3-21,2021,3,32015,10,xrg
32,16,P4-21,2021,4,32016,10,xrg
32,17,P5-21,2021,5,32017,10,xrg
32,18,P6-21,2021,6,32018,10,xrg
32,19,P7-21,2021,7,32019,10,xrg
32,20,P8-21,2021,8,32020,10,xrg
32,21,P9-21,2021,9,32021,10,xrg
32,22,P10-21,2021,10,32022,10,xrg
32,23,P11-21,2021,11,32023,10,xrg
32,24,P12-21,2021,12,32024,10,xrg
32,25,P1-22,2022,1,32025,10,xrg
32,26,P2-22,2022,2,32026,10,xrg
32,27,P3-22,2022,3,32027,10,xrg
32,28,P4-22,2022,4,32028,10,xrg
32,29,P5-22,2022,5,32029,10,xrg
32,30,P6-22,2022,6,32030,10,xrg
32,31,P7-22,2022,7,32031,10,xrg
32,32,P8-22,2022,8,32032,10,xrg
32,33,P9-22,2022,9,32033,10,xrg
32,34,P10-22,2022,10,32034,10,xrg
32,35,P11-22,2022,11,32035,10,xrg
32,36,P12-22,2022,12,32036,10,xrg
32,37,P1-23,2023,1,32037,10,xrg
32,38,P2-23,2023,2,32038,10,xrg
32,39,P3-23,2023,3,32039,10,xrg
32,40,P4-23,2023,4,32040,10,xrg
32,41,P5-23,2023,5,32041,10,xrg
32,42,P6-23,2023,6,32042,10,xrg
32,43,P7-23,2023,7,32043,10,xrg
32,44,P8-23,2023,8,32044,10,xrg
32,45,P9-23,2023,9,32045,10,xrg
32,46,P10-23,2023,10,32046,10,xrg
32,47,P11-23,2023,11,32047,10,xrg
32,48,P12-23,2023,12,32048,10,xrg
32,49,P1-24,2024,1,32049,10,xrg
32,50,P2-24,2024,2,32050,10,xrg
32,51,P3-24,2024,3,32051,10,xrg
32,52,P4-24,2024,4,32052,10,xrg
32,53,P5-24,2024,5,32053,10,xrg
32,54,P6-24,2024,6,32054,10,xrg
32,55,P7-24,2024,7,32055,10,xrg
33,1,P1-20,2020,1,33001,10,xrg
33,2,P2-20,2020,2,33002,10,xrg
33,3,P3-20,2020,3,33003,10,xrg
33,4,P4-20,2020,4,33004,10,xrg
33,5,P5-20,2020,5,33005,10,xrg
33,6,P6-20,2020,6,33006,10,xrg
33,7,P7-20,2020,7,33007,10,xrg
33,8,P8-20,2020,8,33008,10,xrg
33,9,P9-20,2020,9,33009,10,xrg
33,10,P10-20,2020,10,33010,10,xrg
33,11,P11-20,2020,11,33011,10,xrg
33,12,P12-20,2020,12,33012,10,xrg
33,13,P1-21,2021,1,33013,10,xrg
33,14,P2-21,2021,2,33014,10,xrg
33,15,P3-21,2021,3,33015,10,xrg
33,16,P4-21,2021,4,33016,10,xrg
33,17,P5-21,2021,5,33017,10,xrg
33,18,P6-21,2021,6,33018,10,xrg
33,19,P7-21,2021,7,33019,10,xrg
33,20,P8-21,2021,8,33020,10,xrg
33,21,P9-21,2021,9,33021,10,xrg
33,22,P10-21,2021,10,33022,10,xrg
33,23,P11-21,2021,11,33023,10,xrg
33,24,P12-21,2021,12,33024,10,xrg
33,25,P1-22,2022,1,33025,10,xrg
33,26,P2-22,2022,2,33026,10,xrg
33,27,P3-22,2022,3,33027,10,xrg
33,28,P4-22,2022,4,33028,10,xrg
33,29,P5-22,2022,5,33029,10,xrg
33,30,P6-22,2022,6,33030,10,xrg
33,31,P7-22,2022,7,33031,10,xrg
33,32,P8-22,2022,8,33032,10,xrg
33,33,P9-22,2022,9,33033,10,xrg
33,34,P10-22,2022,10,33034,10,xrg
33,35,P11-22,2022,11,33035,10,xrg
33,36,P12-22,2022,12,33036,10,xrg
33,37,P1-23,2023,1,33037,10,xrg
33,38,P2-23,2023,2,33038,10,xrg
33,39,P3-23,2023,3,33039,10,xrg
33,40,P4-23,2023,4,33040,10,xrg
33,41,P5-23,2023,5,33041,10,xrg
33,42,P6-23,2023,6,33042,10,xrg
33,43,P7-23,2023,7,33043,10,xrg
33,44,P8-23,2023,8,33044,10,xrg
33,45,P9-23,2023,9,33045,10,xrg
33,46,P10-23,2023,10,33046,10,xrg
33,47,P11-23,2023,11,33047,10,xrg
33,48,P12-23,2023,12,33048,10,xrg
33,49,P1-24,2024,1,33049,10,xrg
33,50,P2-24,2024,2,33050,10,xrg
33,51,P3-24,2024,3,33051,10,xrg
33,52,P4-24,2024,4,33052,10,xrg
33,53,P5-24,2024,5,33053,10,xrg
33,54,P6-24,2024,6,33054,10,xrg
33,55,P7-24,2024,7,33055,10,xrg
34,1,P1-20,2020,1,34001,10,xrg
34,2,P2-20,2020,2,34002,10,xrg
34,3,P3-20,2020,3,34003,10,xrg
34,4,P4-20,2020,4,34004,10,xrg
34,5,P5-20,2020,5,34005,10,xrg
34,6,P6-20,2020,6,34006,10,xrg
34,7,P7-20,2020,7,34007,10,xrg
34,8,P8-20,2020,8,34008,10,xrg
34,9,P9-20,2020,9,34009,10,xrg
34,10,P10-20,2020,10,34010,10,xrg
34,11,P11-20,2020,11,34011,10,xrg
34,12,P12-20,2020,12,34012,10,xrg
34,13,P1-21,2021,1,34013,10,xrg
34,14,P2-21,2021,2,34014,10,xrg
34,15,P3-21,2021,3,34015,10,xrg
34,16,P4-21,2021,4,34016,10,xrg
34,17,P5-21,2021,5,34017,10,xrg
34,18,P6-21,2021,6,34018,10,xrg
34,19,P7-21,2021,7,34019,10,xrg
34,20,P8-21,2021,8,34020,10,xrg
34,21,P9-21,2021,9,34021,10,xrg
34,22,P10-21,2021,10,34022,10,xrg
34,23,P11-21,2021,11,34023,10,xrg
34,24,P12-21,2021,12,34024,10,xrg
34,25,P1-22,2022,1,34025,10,xrg
34,26,P2-22,2022,2,34026,10,xrg
34,27,P3-22,2022,3,34027,10,xrg
34,28,P4-22,2022,4,34028,10,xrg
34,29,P5-22,2022,5,34029,10,xrg
34,30,P6-22,2022,6,34030,10,xrg
34,31,P7-22,2022,7,34031,10,xrg
34,32,P8-22,2022,8,34032,10,xrg
34,33,P9-22,2022,9,34033,10,xrg
34,34,P10-22,2022,10,34034,10,xrg
34,35,P11-22,2022,11,34035,10,xrg
34,36,P12-22,2022,12,34036,10,xrg
34,37,P1-23,2023,1,34037,10,xrg
34,38,P2-23,2023,2,34038,10,xrg
34,39,P3-23,2023,3,34039,10,xrg
34,40,P4-23,2023,4,34040,10,xrg
34,41,P5-23,2023,5,34041,10,xrg
34,42,P6-23,2023,6,34042,10,xrg
34,43,P7-23,2023,7,34043,10,xrg
34,44,P8-23,2023,8,34044,10,xrg
34,45,P9-23,2023,9,34045,10,xrg
34,46,P10-23,2023,10,34046,10,xrg
34,47,P11-23,2023,11,34047,10,xrg
34,48,P12-23,2023,12,34048,10,xrg
34,49,P1-24,2024,1,34049,10,xrg
34,50,P2-24,2024,2,34050,10,xrg
34,51,P3-24,2024,3,34051,10,xrg
34,52,P4-24,2024,4,34052,10,xrg
34,53,P5-24,2024,5,34053,10,xrg
34,54,P6-24,2024,6,34054,10,xrg
34,55,P7-24,2024,7,34055,10,xrg
35,1,P1-20,2020,1,35001,10,xrg
35,2,P2-20,2020,2,35002,10,xrg
35,3,P3-20,2020,3,35003,10,xrg
35,4,P4-20,2020,4,35004,10,xrg
35,5,P5-20,2020,5,35005,10,xrg
35,6,P6-20,2020,6,35006,10,xrg
35,7,P7-20,2020,7,35007,10,xrg
35,8,P8-20,2020,8,35008,10,xrg
35,9,P9-20,2020,9,35009,10,xrg
35,10,P10-20,2020,10,35010,10,xrg
35,11,P11-20,2020,11,35011,10,xrg
35,12,P12-20,2020,12,35012,10,xrg
35,13,P1-21,2021,1,35013,10,xrg
35,14,P2-21,2021,2,35014,10,xrg
35,15,P3-21,2021,3,35015,10,xrg
35,16,P4-21,2021,4,35016,10,xrg
35,17,P5-21,2021,5,35017,10,xrg
35,18,P6-21,2021,6,35018,10,xrg
35,19,P7-21,2021,7,35019,10,xrg
35,20,P8-21,2021,8,35020,10,xrg
35,21,P9-21,2021,9,35021,10,xrg
35,22,P10-21,2021,10,35022,10,xrg
35,23,P11-21,2021,11,35023,10,xrg
35,24,P12-21,2021,12,35024,10,xrg
35,25,P1-22,2022,1,35025,10,xrg
35,26,P2-22,2022,2,35026,10,xrg
35,27,P3-22,2022,3,35027,10,xrg
35,28,P4-22,2022,4,35028,10,xrg
35,29,P5-22,2022,5,35029,10,xrg
35,30,P6-22,2022,6,35030,10,xrg
35,31,P7-22,2022,7,35031,10,xrg
35,32,P8-22,2022,8,35032,10,xrg
35,33,P9-22,2022,9,35033,10,xrg
35,34,P10-22,2022,10,35034,10,xrg
35,35,P11-22,2022,11,35035,10,xrg
35,36,P12-22,2022,12,35036,10,xrg
35,37,P1-23,2023,1,35037,10,xrg
35,38,P2-23,2023,2,35038,10,xrg
35,39,P3-23,2023,3,35039,10,xrg
35,40,P4-23,2023,4,35040,10,xrg
35,41,P5-23,2023,5,35041,10,xrg
35,42,P6-23,2023,6,35042,10,xrg
35,43,P7-23,2023,7,35043,10,xrg
35,44,P8-23,2023,8,35044,10,xrg
35,45,P9-23,2023,9,35045,10,xrg
35,46,P10-23,2023,10,35046,10,xrg
35,47,P11-23,2023,11,35047,10,xrg
35,48,P12-23,2023,12,35048,10,xrg
35,49,P1-24,2024,1,35049,10,xrg
35,50,P2-24,2024,2,35050,10,xrg
35,51,P3-24,2024,3,35051,10,xrg
35,52,P4-24,2024,4,35052,10,xrg
35,53,P5-24,2024,5,35053,10,xrg
35,54,P6-24,2024,6,35054,10,xrg
35,55,P7-24,2024,7,35055,10,xrg
36,1,P1-20,2020,1,36001,10,xrg
36,2,P2-20,2020,2,36002,10,xrg
36,3,P3-20,2020,3,36003,10,xrg
36,4,P4-20,2020,4,36004,10,xrg
36,5,P5-20,2020,5,36005,10,xrg
36,6,P6-20,2020,6,36006,10,xrg
36,7,P7-20,2020,7,36007,10,xrg
36,8,P8-20,2020,8,36008,10,xrg
36,9,P9-20,2020,9,36009,10,xrg
36,10,P10-20,2020,10,36010,10,xrg
36,11,P11-20,2020,11,36011,10,xrg
36,12,P12-20,2020,12,36012,10,xrg
36,13,P1-21,2021,1,36013,10,xrg
36,14,P2-21,2021,2,36014,10,xrg
36,15,P3-21,2021,3,36015,10,xrg
36,16,P4-21,2021,4,36016,10,xrg
36,17,P5-21,2021,5,36017,10,xrg
36,18,P6-21,2021,6,36018,10,xrg
36,19,P7-21,2021,7,36019,10,xrg
36,20,P8-21,2021,8,36020,10,xrg
36,21,P9-21,2021,9,36021,10,xrg
36,22,P10-21,2021,10,36022,10,xrg
36,23,P11-21,2021,11,36023,10,xrg
36,24,P12-21,2021,12,36024,10,xrg
36,25,P1-22,2022,1,36025,10,xrg
36,26,P2-22,2022,2,36026,10,xrg
36,27,P3-22,2022,3,36027,10,xrg
36,28,P4-22,2022,4,36028,10,xrg
36,29,P5-22,2022,5,36029,10,xrg
36,30,P6-22,2022,6,36030,10,xrg
36,31,P7-22,2022,7,36031,10,xrg
36,32,P8-22,2022,8,36032,10,xrg
36,33,P9-22,2022,9,36033,10,xrg
36,34,P10-22,2022,10,36034,10,xrg
36,35,P11-22,2022,11,36035,10,xrg
36,36,P12-22,2022,12,36036,10,xrg
36,37,P1-23,2023,1,36037,10,xrg
36,38,P2-23,2023,2,36038,10,xrg
36,39,P3-23,2023,3,36039,10,xrg
36,40,P4-23,2023,4,36040,10,xrg
36,41,P5-23,2023,5,36041,10,xrg
36,42,P6-23,2023,6,36042,10,xrg
36,43,P7-23,2023,7,36043,10,xrg
36,44,P8-23,2023,8,36044,10,xrg
36,45,P9-23,2023,9,36045,10,xrg
36,46,P10-23,2023,10,36046,10,xrg
36,47,P11-23,2023,11,36047,10,xrg
36,48,P12-23,2023,12,36048,10,xrg
36,49,P1-24,2024,1,36049,10,xrg
36,50,P2-24,2024,2,36050,10,xrg
36,51,P3-24,2024,3,36051,10,xrg
36,52,P4-24,2024,4,36052,10,xrg
36,53,P5-24,2024,5,36053,10,xrg
36,54,P6-24,2024,6,36054,10,xrg
36,55,P7-24,2024,7,36055,10,xrg
37,1,P1-20,2020,1,37001,10,xrg
37,2,P2-20,2020,2,37002,10,xrg
37,3,P3-20,2020,3,37003,10,xrg
37,4,P4-20,2020,4,37004,10,xrg
37,5,P5-20,2020,5,37005,10,xrg
37,6,P6-20,2020,6,37006,10,xrg
37,7,P7-20,2020,7,37007,10,xrg
37,8,P8-20,2020,8,37008,10,xrg
37,9,P9-20,2020,9,37009,10,xrg
37,10,P10-20,2020,10,37010,10,xrg
37,11,P11-20,2020,11,37011,10,xrg
37,12,P12-20,2020,12,37012,10,xrg
37,13,P1-21,2021,1,37013,10,xrg
37,14,P2-21,2021,2,37014,10,xrg
37,15,P3-21,2021,3,37015,10,xrg
37,16,P4-21,2021,4,37016,10,xrg
37,17,P5-21,2021,5,37017,10,xrg
37,18,P6-21,2021,6,37018,10,xrg
37,19,P7-21,2021,7,37019,10,xrg
37,20,P8-21,2021,8,37020,10,xrg
37,21,P9-21,2021,9,37021,10,xrg
37,22,P10-21,2021,10,37022,10,xrg
37,23,P11-21,2021,11,37023,10,xrg
37,24,P12-21,2021,12,37024,10,xrg
37,25,P1-22,2022,1,37025,10,xrg
37,26,P2-22,2022,2,37026,10,xrg
37,27,P3-22,2022,3,37027,10,xrg
37,28,P4-22,2022,4,37028,10,xrg
37,29,P5-22,2022,5,37029,10,xrg
37,30,P6-22,2022,6,37030,10,xrg
37,31,P7-22,2022,7,37031,10,xrg
37,32,P8-22,2022,8,37032,10,xrg
37,33,P9-22,2022,9,37033,10,xrg
37,34,P10-22,2022,10,37034,10,xrg
37,35,P11-22,2022,11,37035,10,xrg
37,36,P12-22,2022,12,37036,10,xrg
37,37,P1-23,2023,1,37037,10,xrg
37,38,P2-23,2023,2,37038,10,xrg
37,39,P3-23,2023,3,37039,10,xrg
37,40,P4-23,2023,4,37040,10,xrg
37,41,P5-23,2023,5,37041,10,xrg
37,42,P6-23,2023,6,37042,10,xrg
37,43,P7-23,2023,7,37043,10,xrg
37,44,P8-23,2023,8,37044,10,xrg
37,45,P9-23,2023,9,37045,10,xrg
37,46,P10-23,2023,10,37046,10,xrg
37,47,P11-23,2023,11,37047,10,xrg
37,48,P12-23,2023,12,37048,10,xrg
37,49,P1-24,2024,1,37049,10,xrg
37,50,P2-24,2024,2,37050,10,xrg
37,51,P3-24,2024,3,37051,10,xrg
37,52,P4-24,2024,4,37052,10,xrg
37,53,P5-24,2024,5,37053,10,xrg
37,54,P6-24,2024,6,37054,10,xrg
37,55,P7-24,2024,7,37055,10,xrg
38,1,P1-20,2020,1,38001,10,xrg
38,2,P2-20,2020,2,38002,10,xrg
38,3,P3-20,2020,3,38003,10,xrg
38,4,P4-20,2020,4,38004,10,xrg
38,5,P5-20,2020,5,38005,10,xrg
38,6,P6-20,2020,6,38006,10,xrg
38,7,P7-20,2020,7,38007,10,xrg
38,8,P8-20,2020,8,38008,10,xrg
38,9,P9-20,2020,9,38009,10,xrg
38,10,P10-20,2020,10,38010,10,xrg
38,11,P11-20,2020,11,38011,10,xrg
38,12,P12-20,2020,12,38012,10,xrg
38,13,P1-21,2021,1,38013,10,xrg
38,14,P2-21,2021,2,38014,10,xrg
38,15,P3-21,2021,3,38015,10,xrg
38,16,P4-21,2021,4,38016,10,xrg
38,17,P5-21,2021,5,38017,10,xrg
38,18,P6-21,2021,6,38018,10,xrg
38,19,P7-21,2021,7,38019,10,xrg
38,20,P8-21,2021,8,38020,10,xrg
38,21,P9-21,2021,9,38021,10,xrg
38,22,P10-21,2021,10,38022,10,xrg
38,23,P11-21,2021,11,38023,10,xrg
38,24,P12-21,2021,12,38024,10,xrg
38,25,P1-22,2022,1,38025,10,xrg
38,26,P2-22,2022,2,38026,10,xrg
38,27,P3-22,2022,3,38027,10,xrg
38,28,P4-22,2022,4,38028,10,xrg
38,29,P5-22,2022,5,38029,10,xrg
38,30,P6-22,2022,6,38030,10,xrg
38,31,P7-22,2022,7,38031,10,xrg
38,32,P8-22,2022,8,38032,10,xrg
38,33,P9-22,2022,9,38033,10,xrg
38,34,P10-22,2022,10,38034,10,xrg
38,35,P11-22,2022,11,38035,10,xrg
38,36,P12-22,2022,12,38036,10,xrg
38,37,P1-23,2023,1,38037,10,xrg
38,38,P2-23,2023,2,38038,10,xrg
38,39,P3-23,2023,3,38039,10,xrg
38,40,P4-23,2023,4,38040,10,xrg
38,41,P5-23,2023,5,38041,10,xrg
38,42,P6-23,2023,6,38042,10,xrg
38,43,P7-23,2023,7,38043,10,xrg
38,44,P8-23,2023,8,38044,10,xrg
38,45,P9-23,2023,9,38045,10,xrg
38,46,P10-23,2023,10,38046,10,xrg
38,47,P11-23,2023,11,38047,10,xrg
38,48,P12-23,2023,12,38048,10,xrg
38,49,P1-24,2024,1,38049,10,xrg
38,50,P2-24,2024,2,38050,10,xrg
38,51,P3-24,2024,3,38051,10,xrg
38,52,P4-24,2024,4,38052,10,xrg
38,53,P5-24,2024,5,38053,10,xrg
38,54,P6-24,2024,6,38054,10,xrg
38,55,P7-24,2024,7,38055,10,xrg
39,1,P1-20,2020,1,39001,10,xrg
39,2,P2-20,2020,2,39002,10,xrg
39,3,P3-20,2020,3,39003,10,xrg
39,4,P4-20,2020,4,39004,10,xrg
39,5,P5-20,2020,5,39005,10,xrg
39,6,P6-20,2020,6,39006,10,xrg
39,7,P7-20,2020,7,39007,10,xrg
39,8,P8-20,2020,8,39008,10,xrg
39,9,P9-20,2020,9,39009,10,xrg
39,10,P10-20,2020,10,39010,10,xrg
39,11,P11-20,2020,11,39011,10,xrg
39,12,P12-20,2020,12,39012,10,xrg
39,13,P1-21,2021,1,39013,10,xrg
39,14,P2-21,2021,2,39014,10,xrg
39,15,P3-21,2021,3,39015,10,xrg
39,16,P4-21,2021,4,39016,10,xrg
39,17,P5-21,2021,5,39017,10,xrg
39,18,P6-21,2021,6,39018,10,xrg
39,19,P7-21,2021,7,39019,10,xrg
39,20,P8-21,2021,8,39020,10,xrg
39,21,P9-21,2021,9,39021,10,xrg
39,22,P10-21,2021,10,39022,10,xrg
39,23,P11-21,2021,11,39023,10,xrg
39,24,P12-21,2021,12,39024,10,xrg
39,25,P1-22,2022,1,39025,10,xrg
39,26,P2-22,2022,2,39026,10,xrg
39,27,P3-22,2022,3,39027,10,xrg
39,28,P4-22,2022,4,39028,10,xrg
39,29,P5-22,2022,5,39029,10,xrg
39,30,P6-22,2022,6,39030,10,xrg
39,31,P7-22,2022,7,39031,10,xrg
39,32,P8-22,2022,8,39032,10,xrg
39,33,P9-22,2022,9,39033,10,xrg
39,34,P10-22,2022,10,39034,10,xrg
39,35,P11-22,2022,11,39035,10,xrg
39,36,P12-22,2022,12,39036,10,xrg
39,37,P1-23,2023,1,39037,10,xrg
39,38,P2-23,2023,2,39038,10,xrg
39,39,P3-23,2023,3,39039,10,xrg
39,40,P4-23,2023,4,39040,10,xrg
39,41,P5-23,2023,5,39041,10,xrg
39,42,P6-23,2023,6,39042,10,xrg
39,43,P7-23,2023,7,39043,10,xrg
39,44,P8-23,2023,8,39044,10,xrg
39,45,P9-23,2023,9,39045,10,xrg
39,46,P10-23,2023,10,39046,10,xrg
39,47,P11-23,2023,11,39047,10,xrg
39,48,P12-23,2023,12,39048,10,xrg
39,49,P1-24,2024,1,39049,10,xrg
39,50,P2-24,2024,2,39050,10,xrg
39,51,P3-24,2024,3,39051,10,xrg
39,52,P4-24,2024,4,39052,10,xrg
39,53,P5-24,2024,5,39053,10,xrg
39,54,P6-24,2024,6,39054,10,xrg
39,55,P7-24,2024,7,39055,10,xrg
40,1,P1-20,2020,1,40001,10,xrg
40,2,P2-20,2020,2,40002,10,xrg
40,3,P3-20,2020,3,40003,10,xrg
40,4,P4-20,2020,4,40004,10,xrg
40,5,P5-20,2020,5,40005,10,xrg
